WKT,name,description
"POLYGON ((106.7214721 -6.3602687, 106.720528 -6.361207, 106.7211288 -6.362316, 106.7207855 -6.3636808, 106.7197555 -6.3646191, 106.7180389 -6.3637661, 106.7175239 -6.3645338, 106.7167514 -6.3653868, 106.7183822 -6.3669223, 106.7178672 -6.3680312, 106.7169231 -6.369396, 106.7177814 -6.3711873, 106.7209571 -6.3732345, 106.7226738 -6.3742581, 106.7219871 -6.3747699, 106.7209571 -6.3763053, 106.7224163 -6.3763053, 106.7238754 -6.3766465, 106.7226738 -6.3780966, 106.721558 -6.3797173, 106.7231887 -6.3814233, 106.7225879 -6.383641, 106.7219013 -6.3845793, 106.7219013 -6.3862, 106.7227596 -6.3862, 106.7240471 -6.3869677, 106.7248195 -6.3861147, 106.725592 -6.3851764, 106.7270511 -6.3856882, 106.7281669 -6.3865412, 106.726622 -6.3868824, 106.726107 -6.3880765, 106.727137 -6.3886736, 106.7283386 -6.3875648, 106.7287677 -6.3897825, 106.7270511 -6.3897825, 106.7272228 -6.3908914, 106.7274803 -6.3923414, 106.7274803 -6.393365, 106.7282528 -6.3945591, 106.727137 -6.3941326, 106.726107 -6.3953268, 106.726622 -6.3963504, 106.7275661 -6.3957533, 106.7293686 -6.3962651, 106.7286819 -6.3974592, 106.7286819 -6.3988239, 106.7310852 -6.3992504, 106.7297119 -6.4001887, 106.7294544 -6.401724, 106.7312568 -6.4027475, 106.731171 -6.4042829, 106.732716 -6.4053064, 106.7324585 -6.4065005, 106.7309993 -6.4068417, 106.7320293 -6.4078652, 106.7319435 -6.4091447, 106.7305702 -6.4097417, 106.7310852 -6.4115329, 106.7303127 -6.4146888, 106.7317718 -6.414177, 106.7325443 -6.4146888, 106.7342609 -6.4161387, 106.7368358 -6.4183564, 106.737265 -6.419721, 106.7352909 -6.4202328, 106.7363208 -6.421171, 106.7355484 -6.4227916, 106.7363208 -6.4244121, 106.7351192 -6.4260326, 106.732716 -6.4263738, 106.7334026 -6.4284208, 106.732716 -6.4290178, 106.7342609 -6.429956, 106.7361492 -6.4316618, 106.7356342 -6.4338794, 106.7368358 -6.4350735, 106.7371791 -6.436694, 106.7382091 -6.4389115, 106.7400974 -6.4395938, 106.7438739 -6.4390821, 106.7476505 -6.4388262, 106.7503971 -6.4389968, 106.7531437 -6.4388262, 106.7574352 -6.4394232, 106.7639583 -6.4395085, 106.7666191 -6.4394232, 106.7691082 -6.4391673, 106.7711681 -6.4395938, 106.7741722 -6.4395085, 106.7764038 -6.4395085, 106.7790645 -6.4392526, 106.7809528 -6.4397644, 106.7833561 -6.4404467, 106.7851585 -6.4407026, 106.7879909 -6.4404467, 106.7902225 -6.4402761, 106.7919391 -6.4408731, 106.7930549 -6.4418966, 106.7943424 -6.4418113, 106.7949432 -6.4447111, 106.7945999 -6.4469286, 106.7938274 -6.4489755, 106.7943424 -6.449999, 106.7956298 -6.4495725, 106.7964023 -6.4506813, 106.7978614 -6.4504254, 106.7989772 -6.4503401, 106.8005222 -6.4508518, 106.8019813 -6.4509371, 106.8028396 -6.4488902, 106.8036979 -6.4457346, 106.8051571 -6.4430054, 106.8063587 -6.4434318, 106.8078178 -6.4432612, 106.8102211 -6.4436877, 106.8115085 -6.4440288, 106.813311 -6.4445405, 106.8151992 -6.4448817, 106.8172592 -6.4448817, 106.8191475 -6.4436877, 106.8212932 -6.4436877, 106.8231815 -6.4446258, 106.8238681 -6.446758, 106.8231815 -6.4482932, 106.8251556 -6.4484638, 106.8264431 -6.4491461, 106.8255848 -6.4509371, 106.8257564 -6.4542633, 106.8267864 -6.4543486, 106.8281597 -6.4537516, 106.8283313 -6.4523017, 106.8283313 -6.4506813, 106.8294471 -6.4503401, 106.8299621 -6.4497431, 106.8309063 -6.4492314, 106.8317646 -6.4482932, 106.8327945 -6.4483785, 106.8338245 -6.4472698, 106.8348545 -6.4482932, 106.8358844 -6.4486344, 106.8370861 -6.4479521, 106.8383735 -6.4483785, 106.8424934 -6.4484638, 106.8434375 -6.4477815, 106.8445533 -6.4470139, 106.8437809 -6.4459904, 106.8448967 -6.4453081, 106.8455833 -6.4442847, 106.8461841 -6.4429201, 106.8461841 -6.4410437, 106.8432659 -6.439935, 106.8432659 -6.4383997, 106.8439525 -6.4375469, 106.8451542 -6.4360969, 106.8466133 -6.4358411, 106.8490165 -6.4360116, 106.8524498 -6.4360969, 106.8522781 -6.4386556, 106.8534797 -6.4415554, 106.8531364 -6.4460757, 106.8533081 -6.449999, 106.854338 -6.4527282, 106.8550247 -6.4552015, 106.8556255 -6.4572483, 106.8572563 -6.4569925, 106.8593162 -6.4574189, 106.8613762 -6.4576748, 106.8633503 -6.4576748, 106.8655819 -6.4574189, 106.8678135 -6.4576748, 106.871075 -6.4574189, 106.8728775 -6.4570778, 106.8747657 -6.4580159, 106.8762249 -6.4580159, 106.8778556 -6.4573336, 106.878714 -6.4577601, 106.8800014 -6.4591246, 106.8806022 -6.4580159, 106.8801731 -6.4561396, 106.881203 -6.4570778, 106.8824905 -6.4566513, 106.8818897 -6.4557132, 106.8805164 -6.4552015, 106.8797439 -6.4549456, 106.8787998 -6.4534957, 106.8799156 -6.452984, 106.8806022 -6.4543486, 106.8819755 -6.454178, 106.8819755 -6.452984, 106.8826622 -6.4506813, 106.8831771 -6.4499137, 106.8810314 -6.4490608, 106.8809456 -6.4482079, 106.8818039 -6.4477815, 106.8830055 -6.4489755, 106.8838638 -6.4488902, 106.8834346 -6.4466727, 106.8823188 -6.4470992, 106.8819755 -6.4448817, 106.882748 -6.4431759, 106.8836921 -6.4439435, 106.8836921 -6.4453081, 106.8855804 -6.4452228, 106.8845504 -6.4441141, 106.8853229 -6.4420672, 106.8870395 -6.4429201, 106.8873829 -6.4403614, 106.8854087 -6.4408731, 106.8860954 -6.4394232, 106.8855804 -6.4385703, 106.8862671 -6.4367792, 106.8874687 -6.4374616, 106.887812 -6.4362675, 106.8886703 -6.4357558, 106.8876403 -6.4349029, 106.8890995 -6.4342206, 106.8898719 -6.4342206, 106.8908161 -6.435244, 106.8919319 -6.4337941, 106.8910736 -6.4322589, 106.8901294 -6.4325147, 106.8909019 -6.4308089, 106.8920177 -6.4297854, 106.8927044 -6.4280796, 106.8916744 -6.4275679, 106.8924469 -6.4263738, 106.8932193 -6.4262885, 106.8948501 -6.4279943, 106.8954509 -6.4273973, 106.8941635 -6.4254356, 106.8945068 -6.424668, 106.8967384 -6.4261179, 106.897425 -6.4256062, 106.8992275 -6.4260326, 106.8987983 -6.4236445, 106.8998283 -6.4235592, 106.9000858 -6.4228768, 106.89897 -6.422621, 106.8991417 -6.4218533, 106.8987983 -6.4198063, 106.8995708 -6.4193799, 106.9000858 -6.421171, 106.9008583 -6.4206593, 106.9005149 -6.4187828, 106.9034332 -6.4179299, 106.904034 -6.4192946, 106.9056648 -6.4174181, 106.9060939 -6.4148593, 106.9049781 -6.4136652, 106.9052356 -6.4123005, 106.9061798 -6.4128123, 106.9077247 -6.4149446, 106.9084972 -6.4148593, 106.908583 -6.411277, 106.9093555 -6.4125564, 106.9102996 -6.4134094, 106.9123596 -6.4133241, 106.9128746 -6.4119594, 106.914677 -6.4126417, 106.913647 -6.4143476, 106.9143337 -6.4148593, 106.915707 -6.4126417, 106.915707 -6.4116182, 106.9164795 -6.4107652, 106.9173378 -6.4087182, 106.9156211 -6.408377, 106.9158786 -6.4074388, 106.9149345 -6.4064152, 106.9165653 -6.4064152, 106.9174236 -6.4052211, 106.9156211 -6.4050505, 106.9173378 -6.4035152, 106.9161361 -6.4019799, 106.9161361 -6.4007005, 106.9182819 -6.4007858, 106.9181102 -6.3998475, 106.9161361 -6.3998475, 106.9164795 -6.3989945, 106.9185394 -6.3981416, 106.9178527 -6.3973739, 106.9183677 -6.3959239, 106.9153637 -6.3960092, 106.9117588 -6.3954121, 106.9094413 -6.3959239, 106.9054073 -6.3960092, 106.9034332 -6.3961798, 106.9012016 -6.3974592, 106.8991417 -6.3978004, 106.8981975 -6.3977151, 106.89794 -6.3960945, 106.8982833 -6.3943032, 106.8996566 -6.3947297, 106.9012874 -6.3947297, 106.903004 -6.3931944, 106.904549 -6.3917443, 106.9038623 -6.3908061, 106.9042915 -6.3895266, 106.9032615 -6.3883324, 106.9042057 -6.3864559, 106.905064 -6.3850058, 106.9046348 -6.3838116, 106.9046348 -6.3820204, 106.9041198 -6.3801438, 106.9064373 -6.3777554, 106.9078964 -6.3775848, 106.9076389 -6.3760494, 106.9087547 -6.3751964, 106.9076389 -6.3740022, 106.9087547 -6.3731492, 106.9078106 -6.3725521, 106.908068 -6.3711873, 106.910128 -6.3704196, 106.9107288 -6.3692254, 106.910643 -6.3677753, 106.9118446 -6.3674341, 106.9123596 -6.3689695, 106.9128746 -6.3672635, 106.9139045 -6.3669223, 106.9144195 -6.3655574, 106.9109863 -6.3641926, 106.910128 -6.363169, 106.9091838 -6.3624866, 106.9070381 -6.3606099, 106.9054931 -6.3612923, 106.9049781 -6.3625719, 106.9025749 -6.365728, 106.9025749 -6.3672635, 106.9020599 -6.3690548, 106.9004291 -6.3698225, 106.8977684 -6.3686283, 106.8962234 -6.3707608, 106.8946785 -6.3708461, 106.8935627 -6.3699931, 106.8881553 -6.3681165, 106.887812 -6.3698225, 106.8842929 -6.3698225, 106.8833488 -6.3704196, 106.8823897 -6.3698573, 106.8835205 -6.3682871, 106.8839496 -6.3669223, 106.8831771 -6.3664104, 106.883778 -6.3647897, 106.882233 -6.3647897, 106.8823188 -6.3660692, 106.8807739 -6.3665811, 106.8810314 -6.3653015, 106.8803447 -6.3641073, 106.8794864 -6.3646191, 106.8784565 -6.3641926, 106.8779415 -6.3629131, 106.8787998 -6.3618895, 106.8788856 -6.3610364, 106.8775982 -6.361207, 106.8765682 -6.3619748, 106.8757099 -6.3618042, 106.8737358 -6.3611217, 106.8727058 -6.3611217, 106.8713325 -6.3599275, 106.8721908 -6.3587333, 106.8719333 -6.3577949, 106.8730491 -6.3574537, 106.8739933 -6.3562595, 106.8727767 -6.3548441, 106.8722767 -6.353871, 106.8707317 -6.352762, 106.8694442 -6.3537004, 106.8652385 -6.355833, 106.8641227 -6.3556624, 106.8635219 -6.3566007, 106.861977 -6.3568566, 106.8601745 -6.3536151, 106.8557113 -6.3521649, 106.856913 -6.3494352, 106.8561405 -6.3489234, 106.8568271 -6.3475585, 106.8560547 -6.3468761, 106.8551963 -6.3472173, 106.8540805 -6.3461083, 106.8550247 -6.3443169, 106.8539089 -6.342952, 106.8521773 -6.3432427, 106.8514198 -6.3411606, 106.8499607 -6.3403076, 106.8506473 -6.3389427, 106.8521923 -6.3385161, 106.8518489 -6.3372365, 106.850804 -6.3364182, 106.8491882 -6.3362129, 106.8489307 -6.3376631, 106.8468708 -6.3378337, 106.8468708 -6.3395398, 106.8459266 -6.3419284, 106.8412059 -6.3421843, 106.8402618 -6.3426961, 106.8390602 -6.342099, 106.8385452 -6.3410753, 106.8370861 -6.3416725, 106.8352836 -6.3443169, 106.8367427 -6.3449994, 106.8382019 -6.3432079, 106.8398177 -6.3439252, 106.8399185 -6.3444875, 106.8389743 -6.3463642, 106.8376869 -6.3470467, 106.838116 -6.3494352, 106.8394035 -6.3507148, 106.8393177 -6.351909, 106.8367427 -6.351909, 106.8354553 -6.3521649, 106.8361419 -6.3544681, 106.8276447 -6.356686, 106.8246406 -6.3560889, 106.8237823 -6.3564301, 106.8215507 -6.3552358, 106.8206066 -6.3564301, 106.8194908 -6.355833, 106.8186325 -6.3563448, 106.8155426 -6.3560889, 106.8143409 -6.358648, 106.8124527 -6.3616335, 106.8106502 -6.3628278, 106.8109077 -6.3642779, 106.8069595 -6.3635102, 106.8030971 -6.3632543, 106.7997497 -6.3654721, 106.7976898 -6.364875, 106.7952865 -6.3651309, 106.7939991 -6.3642779, 106.7929691 -6.3632543, 106.7936557 -6.3620601, 106.7933124 -6.3600128, 106.7923683 -6.3598422, 106.7923683 -6.3582214, 106.7933982 -6.3565154, 106.7927116 -6.3553211, 106.7938274 -6.3542975, 106.7924541 -6.3524208, 106.7940849 -6.3508854, 106.7923683 -6.3481556, 106.7954582 -6.3461936, 106.7966598 -6.3465348, 106.7976898 -6.3449141, 106.7995781 -6.3430373, 106.7995781 -6.3415871, 106.800093 -6.3403929, 106.7988056 -6.3380896, 106.7988056 -6.3364688, 106.7994922 -6.3336537, 106.8012947 -6.3317769, 106.8034404 -6.3299855, 106.8034404 -6.3276822, 106.8042129 -6.3271703, 106.8041121 -6.3254989, 106.8047279 -6.3241845, 106.8057579 -6.3244405, 106.8064445 -6.3240992, 106.8058437 -6.3227343, 106.8068737 -6.3224784, 106.8071312 -6.32154, 106.8070453 -6.3202603, 106.8080753 -6.3188101, 106.8079895 -6.3175304, 106.8091911 -6.3157389, 106.8089186 -6.3145794, 106.8067878 -6.314374, 106.8050712 -6.3152271, 106.7921966 -6.3155683, 106.7903942 -6.3146299, 106.7897934 -6.3162508, 106.7804378 -6.3164214, 106.7784637 -6.3171892, 106.7794937 -6.3177864, 106.778807 -6.3197485, 106.7791504 -6.3217106, 106.7776054 -6.3231608, 106.7787212 -6.3236727, 106.7786354 -6.3271703, 106.7775196 -6.3264025, 106.7765754 -6.3269997, 106.7776054 -6.3278528, 106.7779487 -6.3293883, 106.7758888 -6.3310945, 106.7767471 -6.3324594, 106.7751163 -6.3331418, 106.7758888 -6.3340802, 106.7755455 -6.3350186, 106.7763179 -6.3360423, 106.7743438 -6.3360423, 106.7751163 -6.3375778, 106.7722839 -6.3382602, 106.7735714 -6.3386868, 106.7727989 -6.3394545, 106.7734855 -6.340137, 106.7727989 -6.3415871, 106.7735714 -6.3427814, 106.7721981 -6.3441463, 106.7740863 -6.3448287, 106.774258 -6.3459377, 106.7733139 -6.3468761, 106.7739147 -6.3476438, 106.7736572 -6.3496058, 106.7731422 -6.3502882, 106.7720264 -6.349947, 106.7717689 -6.3520796, 106.7704815 -6.3514825, 106.7697948 -6.3525914, 106.7709964 -6.3539563, 106.7709106 -6.354724, 106.7711681 -6.3571125, 106.7693657 -6.3566007, 106.7655891 -6.3565154, 106.7616409 -6.3569419, 106.7599243 -6.3583068, 106.7599243 -6.359501, 106.7593235 -6.3608658, 106.7533153 -6.3604393, 106.7520279 -6.3597569, 106.7512554 -6.360354, 106.7493671 -6.3608658, 106.7479938 -6.3609511, 106.7437023 -6.3608658, 106.73778 -6.360354, 106.7336601 -6.360354, 106.7294544 -6.360354, 106.7248195 -6.3598422, 106.7214721 -6.3602687))",Kota Administrasi Depok,
